ticket_id,zone,date,category,priority,resolution_time_minutes,escalated
T2720,Indiranagar,2026-04-07,App Issue,Critical,34,Yes
T2721,Indiranagar,2026-04-07,Delivery Delay,Low,65,No
T2722,Indiranagar,2026-04-07,App Issue,Critical,53,Yes
T2723,Indiranagar,2026-04-07,Delivery Delay,Medium,51,No
T2724,Indiranagar,2026-04-07,Rider No Show,Medium,64,No
T2725,Indiranagar,2026-04-08,Delivery Delay,Medium,89,No
T2726,Indiranagar,2026-04-08,Payment Issue,High,47,Yes
T2727,Indiranagar,2026-04-08,Rider Shortage,High,45,Yes
T2728,Indiranagar,2026-04-09,Rider No Show,High,68,Yes
T2729,Indiranagar,2026-04-09,Rider No Show,Medium,58,No
T2730,Indiranagar,2026-04-09,Delivery Delay,Critical,48,Yes
T2731,Indiranagar,2026-04-09,Payment Issue,Medium,85,No
T2732,Indiranagar,2026-04-10,App Issue,Medium,76,No
T2733,Indiranagar,2026-04-10,Rider Shortage,Critical,37,Yes
T2734,Indiranagar,2026-04-10,Rider No Show,High,60,Yes
T2735,Indiranagar,2026-04-11,Rider No Show,Low,75,No
T2736,Indiranagar,2026-04-11,Delivery Delay,Medium,17,No
T2737,Indiranagar,2026-04-11,App Issue,Critical,52,Yes
T2738,Indiranagar,2026-04-11,Rider Shortage,Medium,48,No
T2739,Indiranagar,2026-04-11,Payment Issue,Critical,58,Yes
T2740,Indiranagar,2026-04-11,App Issue,Low,44,No
T2741,Indiranagar,2026-04-11,Payment Issue,Critical,31,Yes
T2742,Indiranagar,2026-04-12,Rider No Show,Critical,24,Yes
T2743,Indiranagar,2026-04-12,App Issue,Critical,32,Yes
T2744,Indiranagar,2026-04-12,Delivery Delay,Medium,59,No
T2745,Indiranagar,2026-04-12,App Issue,Critical,73,Yes
T2746,Indiranagar,2026-04-13,Payment Issue,Medium,73,No
T2747,Indiranagar,2026-04-13,App Issue,Critical,63,Yes
T2748,Indiranagar,2026-04-13,Payment Issue,High,77,Yes
T2749,Indiranagar,2026-04-13,Rider No Show,Critical,46,Yes
T2750,Indiranagar,2026-04-13,Rider No Show,Critical,24,Yes
T2751,Indiranagar,2026-04-13,App Issue,Critical,25,Yes
T2752,Indiranagar,2026-04-13,Payment Issue,Low,84,No
T2753,Indiranagar,2026-04-14,Rider No Show,High,76,Yes
T2754,Indiranagar,2026-04-14,App Issue,High,61,Yes
T2755,Indiranagar,2026-04-14,Rider Shortage,Medium,48,No
T2756,Indiranagar,2026-04-14,Delivery Delay,Critical,31,Yes
T2757,Indiranagar,2026-04-15,Rider No Show,Low,54,No
T2758,Indiranagar,2026-04-15,Delivery Delay,Medium,33,No
T2759,Indiranagar,2026-04-15,Payment Issue,Critical,81,Yes
T2760,Indiranagar,2026-04-15,Rider Shortage,Critical,67,Yes
T2761,Indiranagar,2026-04-15,App Issue,Low,78,No
T2762,Indiranagar,2026-04-15,App Issue,Critical,61,Yes
T2763,Indiranagar,2026-04-15,App Issue,Critical,20,Yes
T2764,Indiranagar,2026-04-16,Rider Shortage,Low,66,No
T2765,Indiranagar,2026-04-16,Rider No Show,High,62,Yes
T2766,Indiranagar,2026-04-16,Rider Shortage,High,57,Yes
T2767,Indiranagar,2026-04-17,App Issue,Low,26,No
T2768,Indiranagar,2026-04-17,Delivery Delay,High,24,Yes
T2769,Indiranagar,2026-04-18,App Issue,Medium,69,No
T2770,Indiranagar,2026-04-18,Rider Shortage,Low,15,No
T2771,Indiranagar,2026-04-18,Rider No Show,Medium,63,No
T2772,Indiranagar,2026-04-18,Delivery Delay,High,50,Yes
T2773,Indiranagar,2026-04-18,App Issue,Medium,35,No
T2774,Indiranagar,2026-04-18,Rider Shortage,Low,51,No
T2775,Indiranagar,2026-04-18,App Issue,Critical,38,Yes
T2776,Indiranagar,2026-04-19,Rider Shortage,Low,21,No
T2777,Indiranagar,2026-04-19,Rider No Show,Critical,85,Yes
T2778,Indiranagar,2026-04-20,Rider No Show,Medium,85,No
T2779,Indiranagar,2026-04-20,Rider No Show,High,38,Yes
T2780,Indiranagar,2026-04-21,Rider No Show,Critical,87,Yes
T2781,Indiranagar,2026-04-21,App Issue,Critical,26,Yes
T2782,Indiranagar,2026-04-21,Rider Shortage,Low,49,No
T2783,Indiranagar,2026-04-21,Delivery Delay,High,77,Yes
T2784,Indiranagar,2026-04-22,Payment Issue,High,71,Yes
T2785,Indiranagar,2026-04-22,Payment Issue,High,27,Yes
T2786,Indiranagar,2026-04-22,Payment Issue,High,37,Yes
T2787,Indiranagar,2026-04-22,Delivery Delay,Medium,53,No
T2788,Indiranagar,2026-04-22,App Issue,Critical,26,Yes
T2789,Indiranagar,2026-04-23,Delivery Delay,High,85,Yes
T2790,Indiranagar,2026-04-23,Payment Issue,Critical,89,Yes
T2791,Indiranagar,2026-04-23,Payment Issue,Low,45,No
T2792,Indiranagar,2026-04-24,Delivery Delay,High,76,Yes
T2793,Indiranagar,2026-04-24,Payment Issue,High,27,Yes
T2794,Indiranagar,2026-04-24,Rider Shortage,Low,45,No
T2795,Indiranagar,2026-04-24,App Issue,High,16,Yes
T2796,Indiranagar,2026-04-24,Rider No Show,Low,29,No
T2797,Indiranagar,2026-04-24,Rider No Show,High,71,Yes
T2798,Indiranagar,2026-04-25,Rider No Show,Low,48,No
T2799,Indiranagar,2026-04-25,Delivery Delay,Low,82,No
T2800,Indiranagar,2026-04-25,Delivery Delay,Critical,89,Yes
T2801,Indiranagar,2026-04-25,Rider Shortage,Low,43,No
T2802,Indiranagar,2026-04-26,Rider Shortage,Low,30,No
T2803,Indiranagar,2026-04-26,Delivery Delay,High,53,Yes
T2804,Indiranagar,2026-04-26,App Issue,High,51,Yes
T2805,Indiranagar,2026-04-27,Rider No Show,High,35,Yes
T2806,Indiranagar,2026-04-27,App Issue,Low,58,No
T2807,Indiranagar,2026-04-28,Payment Issue,Medium,33,No
T2808,Indiranagar,2026-04-28,Rider No Show,Low,85,No
T2809,Indiranagar,2026-04-28,Rider No Show,Critical,22,Yes
T2810,Indiranagar,2026-04-28,Payment Issue,Medium,80,No
T2811,Indiranagar,2026-04-28,Delivery Delay,Low,55,No
T2812,Indiranagar,2026-04-29,Rider No Show,Medium,89,No
T2813,Indiranagar,2026-04-29,Delivery Delay,High,84,Yes
T2814,Indiranagar,2026-04-29,Delivery Delay,Medium,75,No
T2815,Indiranagar,2026-04-29,Delivery Delay,High,40,Yes
T2816,Indiranagar,2026-04-29,App Issue,Critical,85,Yes
T2817,Indiranagar,2026-04-29,Delivery Delay,High,84,Yes
T2818,Indiranagar,2026-04-29,Delivery Delay,Medium,43,No
T2819,Indiranagar,2026-04-30,App Issue,High,80,Yes
T2820,Indiranagar,2026-04-30,Rider No Show,High,33,Yes
T2821,Indiranagar,2026-04-30,App Issue,Medium,82,No
T2822,Indiranagar,2026-04-30,App Issue,Critical,72,Yes
T2823,Indiranagar,2026-05-01,App Issue,Low,71,No
T2824,Indiranagar,2026-05-01,Rider Shortage,Low,51,No
T2825,Indiranagar,2026-05-01,Payment Issue,Medium,75,No
T2826,Indiranagar,2026-05-01,Payment Issue,Critical,44,Yes
T2827,Indiranagar,2026-05-01,App Issue,Medium,85,No
T2828,Indiranagar,2026-05-01,Payment Issue,Critical,87,Yes
T2829,Indiranagar,2026-05-01,Payment Issue,High,39,Yes
T2830,Indiranagar,2026-05-02,Delivery Delay,Critical,79,Yes
T2831,Indiranagar,2026-05-02,Payment Issue,Medium,20,No
T2832,Indiranagar,2026-05-03,Payment Issue,High,24,Yes
T2833,Indiranagar,2026-05-03,Rider No Show,High,25,Yes
T2834,Indiranagar,2026-05-03,Payment Issue,Medium,79,No
T2835,Indiranagar,2026-05-04,App Issue,Critical,79,Yes
T2836,Indiranagar,2026-05-04,App Issue,Critical,66,Yes
T2837,Indiranagar,2026-05-04,App Issue,Low,81,No
T2838,Indiranagar,2026-05-04,Rider No Show,Medium,45,No
T2839,Indiranagar,2026-05-04,Rider Shortage,High,31,Yes
T2840,Indiranagar,2026-05-04,Delivery Delay,High,69,Yes
T2841,Indiranagar,2026-05-05,App Issue,High,50,Yes
T2842,Indiranagar,2026-05-05,Rider No Show,Medium,40,No
T2843,Indiranagar,2026-05-05,Payment Issue,Critical,67,Yes
T2844,Indiranagar,2026-05-05,Rider Shortage,High,31,Yes
T2845,Indiranagar,2026-05-05,Rider Shortage,Medium,39,No
T2846,Indiranagar,2026-05-05,Delivery Delay,Low,16,No
T2847,Indiranagar,2026-05-05,Rider Shortage,Critical,19,Yes
T2848,Indiranagar,2026-05-06,App Issue,High,50,Yes
T2849,Indiranagar,2026-05-06,Delivery Delay,Critical,20,Yes
T2850,Indiranagar,2026-05-06,Payment Issue,Low,35,No
T2851,Indiranagar,2026-05-06,App Issue,High,40,Yes
T2852,Indiranagar,2026-05-06,Rider Shortage,Low,69,No
T2853,Indiranagar,2026-05-07,Rider Shortage,High,47,Yes
T2854,Indiranagar,2026-05-07,App Issue,Medium,28,No
T2855,Indiranagar,2026-05-07,Delivery Delay,Low,70,No
T2856,Indiranagar,2026-05-07,Rider Shortage,Medium,35,No
T2857,Indiranagar,2026-05-07,Payment Issue,High,60,Yes
T2858,Indiranagar,2026-05-08,Payment Issue,Medium,30,No
T2859,Indiranagar,2026-05-08,Payment Issue,Low,43,No
T2860,Indiranagar,2026-05-08,Rider No Show,Critical,22,Yes
T2861,Indiranagar,2026-05-08,Rider Shortage,Critical,17,Yes
T2862,Indiranagar,2026-05-08,Rider No Show,Critical,33,Yes
T2863,Indiranagar,2026-05-08,Rider Shortage,Medium,80,No
T2864,Indiranagar,2026-05-08,Payment Issue,High,88,Yes
T2865,Indiranagar,2026-05-09,App Issue,High,36,Yes
T2866,Indiranagar,2026-05-09,App Issue,Low,60,No
T2867,Indiranagar,2026-05-09,Delivery Delay,Low,27,No
T2868,Indiranagar,2026-05-10,Rider Shortage,Critical,19,Yes
T2869,Indiranagar,2026-05-10,Payment Issue,Medium,41,No
T2870,Indiranagar,2026-05-11,Delivery Delay,High,38,Yes
T2871,Indiranagar,2026-05-11,Delivery Delay,High,81,Yes
T2872,Indiranagar,2026-05-12,App Issue,High,77,Yes
T2873,Indiranagar,2026-05-12,Payment Issue,Low,62,No
T2874,Indiranagar,2026-05-12,Rider Shortage,Low,77,No
T2875,Indiranagar,2026-05-12,Payment Issue,High,26,Yes
T2876,Indiranagar,2026-05-13,Rider Shortage,Low,58,No
T2877,Indiranagar,2026-05-13,Rider No Show,High,57,Yes
T2878,Indiranagar,2026-05-13,Delivery Delay,High,31,Yes
T2879,Indiranagar,2026-05-13,Delivery Delay,Critical,54,Yes
T2880,Indiranagar,2026-05-13,Payment Issue,Critical,63,Yes
T2881,Indiranagar,2026-05-14,Rider Shortage,High,71,Yes
T2882,Indiranagar,2026-05-14,Rider Shortage,Critical,78,Yes
T2883,Indiranagar,2026-05-14,App Issue,Low,89,No
T2884,Indiranagar,2026-05-14,Rider No Show,High,71,Yes
T2885,Indiranagar,2026-05-14,Rider Shortage,Critical,88,Yes
T2886,Indiranagar,2026-05-14,App Issue,High,88,Yes
T2887,Indiranagar,2026-05-15,App Issue,Medium,84,No
T2888,Indiranagar,2026-05-15,App Issue,Low,57,No
T2889,Indiranagar,2026-05-15,Rider No Show,Low,37,No
T2890,Indiranagar,2026-05-15,App Issue,High,41,Yes
T2891,Indiranagar,2026-05-16,Payment Issue,Critical,51,Yes
T2892,Indiranagar,2026-05-16,Rider Shortage,Medium,20,No
T2893,Indiranagar,2026-05-16,Delivery Delay,Low,79,No
T2894,Indiranagar,2026-05-17,Payment Issue,Critical,64,Yes
T2895,Indiranagar,2026-05-17,Rider Shortage,Critical,36,Yes
T2896,Indiranagar,2026-05-17,Rider Shortage,High,39,Yes
T2897,Indiranagar,2026-05-17,Rider No Show,High,86,Yes
T2898,Indiranagar,2026-05-17,Delivery Delay,Medium,65,No
T2899,Indiranagar,2026-05-17,Delivery Delay,High,62,Yes
T2900,Indiranagar,2026-05-17,Payment Issue,Low,84,No
T2901,Indiranagar,2026-05-18,App Issue,Critical,79,Yes
T2902,Indiranagar,2026-05-18,App Issue,Critical,74,Yes
T2903,Indiranagar,2026-05-18,Rider Shortage,Critical,60,Yes
T2904,Indiranagar,2026-05-18,Delivery Delay,Critical,50,Yes
T2905,Indiranagar,2026-05-18,Rider Shortage,Critical,72,Yes
T2906,Indiranagar,2026-05-18,Delivery Delay,Critical,52,Yes
T2907,Indiranagar,2026-05-18,Rider Shortage,Low,25,No
T2908,Indiranagar,2026-05-19,App Issue,Medium,56,No
T2909,Indiranagar,2026-05-19,Rider Shortage,High,53,Yes
T2910,Indiranagar,2026-05-19,Rider No Show,Low,85,No
T2911,Indiranagar,2026-05-19,Payment Issue,High,25,Yes
T2912,Indiranagar,2026-05-19,Rider No Show,High,50,Yes
T2913,Indiranagar,2026-05-20,Delivery Delay,High,45,Yes
T2914,Indiranagar,2026-05-20,Payment Issue,Low,47,No
T2915,Indiranagar,2026-05-20,App Issue,Low,27,No
T2916,Indiranagar,2026-05-20,Payment Issue,Critical,32,Yes
T2917,Indiranagar,2026-05-20,Rider Shortage,High,55,Yes
T2918,Indiranagar,2026-05-21,Delivery Delay,High,70,Yes
T2919,Indiranagar,2026-05-21,Payment Issue,Low,38,No
T2920,Indiranagar,2026-05-21,Rider No Show,Medium,87,No
T2921,Indiranagar,2026-05-22,Rider No Show,High,24,Yes
T2922,Indiranagar,2026-05-22,Payment Issue,High,74,Yes
T2923,Indiranagar,2026-05-22,Delivery Delay,Low,16,No
T2924,Indiranagar,2026-05-22,Payment Issue,High,29,Yes
T2925,Indiranagar,2026-05-22,Rider Shortage,Medium,17,No
T2926,Indiranagar,2026-05-22,Rider Shortage,Critical,57,Yes
T2927,Indiranagar,2026-05-23,App Issue,Low,81,No
T2928,Indiranagar,2026-05-23,Delivery Delay,High,70,Yes
T2929,Indiranagar,2026-05-23,Rider No Show,Critical,77,Yes
T2930,Indiranagar,2026-05-23,App Issue,Critical,89,Yes
T2931,Indiranagar,2026-05-23,Payment Issue,Medium,29,No
T2932,Indiranagar,2026-05-23,Payment Issue,Low,24,No
T2933,Indiranagar,2026-05-23,Rider Shortage,Low,52,No
T2934,Indiranagar,2026-05-24,Rider Shortage,Medium,64,No
T2935,Indiranagar,2026-05-24,Rider Shortage,Medium,85,No
T2936,Indiranagar,2026-05-25,Rider No Show,Medium,16,No
T2937,Indiranagar,2026-05-25,App Issue,Low,57,No
T2938,Indiranagar,2026-05-25,Delivery Delay,Critical,40,Yes
T2939,Indiranagar,2026-05-26,App Issue,Low,56,No
T2940,Indiranagar,2026-05-26,App Issue,High,19,Yes
T2941,Indiranagar,2026-05-26,Rider Shortage,Low,25,No
T2942,Indiranagar,2026-05-26,Rider Shortage,Low,79,No
T2943,Indiranagar,2026-05-26,Rider No Show,High,48,Yes
T2944,Indiranagar,2026-05-26,Rider Shortage,Medium,15,No
T2945,Indiranagar,2026-05-26,Rider Shortage,High,16,Yes
T2946,Indiranagar,2026-05-27,Delivery Delay,Medium,34,No
T2947,Indiranagar,2026-05-27,Rider No Show,High,75,Yes
T2948,Indiranagar,2026-05-27,App Issue,Critical,35,Yes
T2949,Indiranagar,2026-05-27,Rider No Show,Medium,82,No
T2950,Indiranagar,2026-05-27,Rider No Show,High,26,Yes
T2951,Indiranagar,2026-05-27,Delivery Delay,Critical,36,Yes
T2952,Indiranagar,2026-05-28,Delivery Delay,Critical,15,Yes
T2953,Indiranagar,2026-05-28,App Issue,Low,44,No
T2954,Indiranagar,2026-05-28,Payment Issue,High,38,Yes
T2955,Indiranagar,2026-05-28,Rider No Show,Critical,28,Yes
T2956,Indiranagar,2026-05-28,Delivery Delay,Medium,50,No
T2957,Indiranagar,2026-05-29,Rider Shortage,Low,89,No
T2958,Indiranagar,2026-05-29,Delivery Delay,Medium,38,No
T2959,Indiranagar,2026-05-29,Rider Shortage,Critical,74,Yes
T2960,Indiranagar,2026-05-29,Payment Issue,High,69,Yes
T2961,Indiranagar,2026-05-29,App Issue,Medium,38,No
T2962,Indiranagar,2026-05-29,Delivery Delay,Medium,38,No
T2963,Indiranagar,2026-05-30,Payment Issue,Medium,40,No
T2964,Indiranagar,2026-05-30,Rider Shortage,Low,80,No
T2965,Indiranagar,2026-05-30,Payment Issue,Critical,52,Yes
T2966,Indiranagar,2026-05-30,Payment Issue,Medium,79,No
T2967,Indiranagar,2026-05-30,App Issue,Critical,89,Yes
T2968,Indiranagar,2026-05-30,Delivery Delay,Critical,65,Yes
T2969,Indiranagar,2026-05-30,Payment Issue,High,49,Yes
T2970,Indiranagar,2026-05-31,App Issue,High,43,Yes
T2971,Indiranagar,2026-05-31,Delivery Delay,Medium,51,No
T2972,Indiranagar,2026-05-31,Delivery Delay,High,72,Yes
T2973,Indiranagar,2026-05-31,Rider No Show,Medium,68,No
T2974,Indiranagar,2026-06-01,Delivery Delay,High,42,Yes
T2975,Indiranagar,2026-06-01,Rider No Show,Critical,43,Yes
T2976,Indiranagar,2026-06-01,App Issue,High,57,Yes
T2977,Indiranagar,2026-06-02,Rider Shortage,Low,24,No
T2978,Indiranagar,2026-06-02,Rider No Show,Critical,73,Yes
T2979,Indiranagar,2026-06-02,App Issue,Critical,28,Yes
T2980,Indiranagar,2026-06-02,Payment Issue,Critical,61,Yes
T2981,Indiranagar,2026-06-03,Rider No Show,Low,46,No
T2982,Indiranagar,2026-06-03,Rider Shortage,Medium,46,No
T2983,Indiranagar,2026-06-03,Rider Shortage,High,56,Yes
T2984,Indiranagar,2026-06-04,Rider No Show,Medium,15,No
T2985,Indiranagar,2026-06-04,App Issue,High,70,Yes
T2986,Indiranagar,2026-06-04,Rider No Show,Critical,16,Yes
T2987,Indiranagar,2026-06-05,Rider No Show,High,44,Yes
T2988,Indiranagar,2026-06-05,Payment Issue,Critical,85,Yes
T2989,Indiranagar,2026-06-06,App Issue,Low,23,No
T2990,Indiranagar,2026-06-06,App Issue,Medium,36,No
T2991,Indiranagar,2026-06-06,App Issue,Critical,48,Yes
T2992,Indiranagar,2026-06-06,Rider No Show,Critical,63,Yes
T2993,Indiranagar,2026-06-06,Delivery Delay,Low,15,No
T2994,Indiranagar,2026-06-07,Payment Issue,Critical,67,Yes
T2995,Indiranagar,2026-06-07,App Issue,Low,54,No
T2996,Indiranagar,2026-06-08,Payment Issue,Medium,82,No
T2997,Indiranagar,2026-06-08,Delivery Delay,Critical,23,Yes
T2998,Indiranagar,2026-06-08,App Issue,Low,36,No
T2999,Indiranagar,2026-06-08,Delivery Delay,Critical,32,Yes
T3000,Indiranagar,2026-06-08,Rider Shortage,High,57,Yes
T3001,Indiranagar,2026-06-08,Payment Issue,Medium,53,No
T3002,Indiranagar,2026-06-09,Delivery Delay,Medium,20,No
T3003,Indiranagar,2026-06-09,Delivery Delay,High,62,Yes
T3004,Indiranagar,2026-06-10,Payment Issue,Low,21,No
T3005,Indiranagar,2026-06-10,App Issue,Low,83,No
T3006,Indiranagar,2026-06-10,Payment Issue,Critical,30,Yes
T3007,Indiranagar,2026-06-10,Rider No Show,Critical,15,Yes
T3008,Indiranagar,2026-06-10,Delivery Delay,Low,51,No
T3009,Indiranagar,2026-06-10,Delivery Delay,High,51,Yes
T3010,Indiranagar,2026-06-10,App Issue,Medium,78,No
T3011,Indiranagar,2026-06-11,App Issue,Critical,76,Yes
T3012,Indiranagar,2026-06-11,Payment Issue,Critical,86,Yes
T3013,Indiranagar,2026-06-11,Payment Issue,Low,75,No
T3014,Indiranagar,2026-06-12,Rider Shortage,Low,47,No
T3015,Indiranagar,2026-06-12,Rider No Show,Medium,80,No
T3016,Indiranagar,2026-06-12,Rider Shortage,Critical,44,Yes
T3017,Indiranagar,2026-06-12,Rider Shortage,Medium,34,No
T3018,Indiranagar,2026-06-12,Delivery Delay,Medium,74,No
T3019,Indiranagar,2026-06-12,App Issue,Critical,88,Yes
T3020,Indiranagar,2026-06-13,Rider Shortage,High,51,Yes
T3021,Indiranagar,2026-06-13,Delivery Delay,Critical,18,Yes
T3022,Indiranagar,2026-06-13,Rider Shortage,Low,32,No
T3023,Indiranagar,2026-06-13,Payment Issue,Medium,80,No
T3024,Indiranagar,2026-06-13,Rider Shortage,Medium,62,No
T3025,Indiranagar,2026-06-14,Payment Issue,High,72,Yes
T3026,Indiranagar,2026-06-14,Delivery Delay,Critical,87,Yes
T3027,Indiranagar,2026-06-15,Delivery Delay,Medium,49,No
T3028,Indiranagar,2026-06-15,Rider Shortage,Medium,24,No
T3029,Indiranagar,2026-06-15,Payment Issue,High,79,Yes
T3030,Indiranagar,2026-06-15,Payment Issue,High,56,Yes
T3031,Indiranagar,2026-06-15,Rider Shortage,Critical,23,Yes
T3032,Indiranagar,2026-06-16,App Issue,Critical,29,Yes
T3033,Indiranagar,2026-06-16,Rider No Show,Medium,71,No
T3034,Indiranagar,2026-06-16,Rider Shortage,Low,83,No
T3035,Indiranagar,2026-06-16,Payment Issue,Critical,36,Yes
T3036,Indiranagar,2026-06-16,App Issue,Medium,78,No
T3037,Indiranagar,2026-06-17,Delivery Delay,Medium,85,No
T3038,Indiranagar,2026-06-17,Payment Issue,High,70,Yes
T3039,Indiranagar,2026-06-18,Payment Issue,Low,39,No
T3040,Indiranagar,2026-06-18,Rider No Show,Critical,20,Yes
T3041,Indiranagar,2026-06-18,Rider No Show,High,48,Yes
T3042,Indiranagar,2026-06-18,Rider Shortage,Low,77,No
T3043,Indiranagar,2026-06-18,Payment Issue,Critical,23,Yes
T3044,Indiranagar,2026-06-19,App Issue,Medium,63,No
T3045,Indiranagar,2026-06-19,App Issue,High,65,Yes
T3046,Indiranagar,2026-06-19,Rider No Show,Critical,74,Yes
T3047,Indiranagar,2026-06-19,Delivery Delay,Critical,84,Yes
T3048,Indiranagar,2026-06-19,Rider Shortage,High,51,Yes
T3049,Indiranagar,2026-06-20,App Issue,High,55,Yes
T3050,Indiranagar,2026-06-20,Delivery Delay,Medium,76,No
T3051,Indiranagar,2026-06-20,Delivery Delay,Critical,72,Yes
T3052,Indiranagar,2026-06-21,Payment Issue,Critical,50,Yes
T3053,Indiranagar,2026-06-21,Rider Shortage,Medium,50,No
T3054,Indiranagar,2026-06-21,Rider Shortage,High,22,Yes
T3055,Indiranagar,2026-06-21,Payment Issue,Low,40,No
T3056,Indiranagar,2026-06-21,App Issue,High,50,Yes
T3057,Indiranagar,2026-06-21,Rider No Show,Low,62,No
T3058,Indiranagar,2026-06-21,Rider Shortage,Medium,42,No
T3059,Indiranagar,2026-06-22,Payment Issue,Medium,76,No
T3060,Indiranagar,2026-06-22,Rider Shortage,Critical,65,Yes
T3061,Indiranagar,2026-06-22,Rider No Show,High,56,Yes
T3062,Indiranagar,2026-06-22,App Issue,Medium,43,No
T3063,Indiranagar,2026-06-22,App Issue,Low,24,No
T3064,Indiranagar,2026-06-23,Rider No Show,Critical,53,Yes
T3065,Indiranagar,2026-06-23,Payment Issue,High,15,Yes
T3066,Indiranagar,2026-06-23,App Issue,Low,53,No
T3067,Indiranagar,2026-06-24,Delivery Delay,Medium,79,No
T3068,Indiranagar,2026-06-24,Rider No Show,Medium,29,No
T3069,Indiranagar,2026-06-24,Delivery Delay,Medium,18,No
T3070,Indiranagar,2026-06-24,Payment Issue,High,74,Yes
T3071,Indiranagar,2026-06-24,App Issue,Medium,75,No
T3072,Indiranagar,2026-06-24,Rider No Show,High,34,Yes
T3073,Indiranagar,2026-06-25,Delivery Delay,Medium,48,No
T3074,Indiranagar,2026-06-25,Rider Shortage,Medium,62,No
T3075,Indiranagar,2026-06-25,App Issue,Medium,47,No
T3076,Indiranagar,2026-06-26,Delivery Delay,Critical,75,Yes
T3077,Indiranagar,2026-06-26,Rider No Show,Medium,24,No
T3078,Indiranagar,2026-06-26,Payment Issue,High,68,Yes
T3079,Indiranagar,2026-06-27,Delivery Delay,Low,79,No
T3080,Indiranagar,2026-06-27,Rider Shortage,Medium,15,No
T3081,Indiranagar,2026-06-27,Payment Issue,Medium,19,No
T3082,Indiranagar,2026-06-27,Rider Shortage,Critical,29,Yes
T3083,Indiranagar,2026-06-27,Rider Shortage,Medium,42,No
T3084,Indiranagar,2026-06-28,Rider Shortage,High,31,Yes
T3085,Indiranagar,2026-06-28,Rider Shortage,High,27,Yes
T3086,Indiranagar,2026-06-28,Rider Shortage,Low,28,No
T3087,Indiranagar,2026-06-28,Rider Shortage,High,25,Yes
T3088,Indiranagar,2026-06-28,Rider Shortage,Low,42,No
T3089,Indiranagar,2026-06-28,Rider No Show,Low,56,No
T3090,Indiranagar,2026-06-29,Rider No Show,Low,75,No
T3091,Indiranagar,2026-06-29,App Issue,Critical,78,Yes
T3092,Indiranagar,2026-06-29,Payment Issue,Critical,45,Yes
T3093,Indiranagar,2026-06-29,Rider Shortage,Medium,87,No
T3094,Indiranagar,2026-06-30,Payment Issue,Critical,22,Yes
T3095,Indiranagar,2026-06-30,Rider No Show,Critical,35,Yes
T3096,Indiranagar,2026-06-30,App Issue,Low,73,No
T3097,Koramangala,2026-01-01,Rider Shortage,High,83,Yes
T3098,Koramangala,2026-01-01,App Issue,Low,84,No
T3099,Koramangala,2026-01-01,Rider No Show,High,44,Yes
T3100,Koramangala,2026-01-02,App Issue,High,89,Yes
T3101,Koramangala,2026-01-02,Rider No Show,Critical,34,Yes
T3102,Koramangala,2026-01-03,Rider Shortage,Low,16,No
T3103,Koramangala,2026-01-03,App Issue,Medium,51,No
T3104,Koramangala,2026-01-04,Rider Shortage,Critical,18,Yes
T3105,Koramangala,2026-01-04,Payment Issue,Critical,68,Yes
T3106,Koramangala,2026-01-05,Delivery Delay,Low,39,No
T3107,Koramangala,2026-01-05,Rider No Show,Medium,17,No
T3108,Koramangala,2026-01-05,Rider No Show,Medium,23,No
T3109,Koramangala,2026-01-06,Delivery Delay,High,88,Yes
T3110,Koramangala,2026-01-06,Rider Shortage,Medium,48,No
T3111,Koramangala,2026-01-06,App Issue,High,57,Yes
T3112,Koramangala,2026-01-06,Delivery Delay,Critical,88,Yes
T3113,Koramangala,2026-01-06,Payment Issue,Low,36,No
T3114,Koramangala,2026-01-06,Rider No Show,Critical,84,Yes
T3115,Koramangala,2026-01-06,App Issue,Critical,16,Yes
T3116,Koramangala,2026-01-07,Payment Issue,Medium,80,No
T3117,Koramangala,2026-01-07,Rider Shortage,Low,46,No
T3118,Koramangala,2026-01-07,App Issue,Low,30,No
T3119,Koramangala,2026-01-07,App Issue,High,15,Yes
T3120,Koramangala,2026-01-07,App Issue,Low,86,No
T3121,Koramangala,2026-01-07,Payment Issue,Medium,62,No
T3122,Koramangala,2026-01-07,App Issue,High,64,Yes
T3123,Koramangala,2026-01-08,Payment Issue,Critical,29,Yes
T3124,Koramangala,2026-01-08,App Issue,Low,67,No
T3125,Koramangala,2026-01-08,App Issue,High,58,Yes
T3126,Koramangala,2026-01-08,Rider No Show,Critical,22,Yes
T3127,Koramangala,2026-01-08,Delivery Delay,High,88,Yes
T3128,Koramangala,2026-01-08,App Issue,Medium,60,No
T3129,Koramangala,2026-01-09,Payment Issue,Medium,33,No
T3130,Koramangala,2026-01-09,Payment Issue,High,52,Yes
T3131,Koramangala,2026-01-09,Rider Shortage,Low,25,No
T3132,Koramangala,2026-01-09,Payment Issue,Low,57,No
T3133,Koramangala,2026-01-09,Delivery Delay,Critical,34,Yes
T3134,Koramangala,2026-01-09,Rider No Show,Low,34,No
T3135,Koramangala,2026-01-10,App Issue,High,71,Yes
T3136,Koramangala,2026-01-10,Rider Shortage,Medium,64,No
T3137,Koramangala,2026-01-10,App Issue,High,88,Yes
T3138,Koramangala,2026-01-10,App Issue,Critical,40,Yes
T3139,Koramangala,2026-01-10,Rider No Show,Low,44,No
T3140,Koramangala,2026-01-10,App Issue,High,87,Yes
